"","위도","경도","공장규모","종업원수","중분류항목명","예상세탁량"
"1413",36.432485743,127.4092574048,"소기업",1,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1414",36.4257982921,127.4234245741,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1415",36.3800758041,127.3791759962,"소기업",1,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1416",36.4396185153,127.3994421073,"소기업",17,"자동차 및 트레일러 제조업",7.31134748458862
"1417",36.4293798479,127.4081108845,"소기업",11,"기타 기계 및 장비 제조업",4.33021116256714
"1418",36.4216011869,127.4057057109,"소기업",1,"의료용 물질 및 의약품 제조업",4.33021116256714
"1419",36.4232563831,127.4073645204,"소기업",6,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1420",36.3610492289,127.3367148842,"소기업",4,"식료품 제조업",18.2538032531738
"1421",36.4390220097,127.4356504863,"소기업",4,"고무 및 플라스틱제품 제조업",4.33021116256714
"1422",36.4336712246,127.4334376456,"소기업",7,"섬유제품 제조업; 의복 제외",18.0353889465332
"1423",36.3827981997,127.4044909739,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1424",36.3995582221,127.3907648912,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1425",36.3581365901,127.4143734731,"소기업",3,"전기장비 제조업",4.33021116256714
"1426",36.4293240161,127.3907789736,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"1427",36.3706530004,127.4192707646,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"1428",36.2384354326,127.3227447023,"소기업",14,"가구 제조업",4.33021116256714
"1429",36.3406460426,127.4287124238,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1430",36.4324105236,127.3949883997,"소기업",1,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1431",36.4340656364,127.4350058417,"소기업",17,"비금속 광물제품 제조업",4.33021116256714
"1432",36.3753543407,127.4077561507,"소기업",6,"비금속 광물제품 제조업",4.33021116256714
"1433",36.43274738,127.388644668,"중기업",53,"자동차 및 트레일러 제조업",47.6733093261719
"1434",36.4240664028,127.4061316752,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1435",36.3452301768,127.4239523124,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1436",36.3639628958,127.404631358,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1437",36.4251144768,127.404399583,"소기업",10,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1438",36.2237562558,127.4161690452,"소기업",10,"비금속 광물제품 제조업",4.33021116256714
"1439",36.3904977969,127.3548444395,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1440",36.2795510398,127.464914918,"소기업",3,"식료품 제조업",18.2538032531738
"1441",36.4392668425,127.4119961699,"소기업",5,"전기장비 제조업",4.33021116256714
"1442",36.3451995554,127.4187329099,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"1443",36.3613112672,127.4466787232,"소기업",16,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1444",36.4293798479,127.4081108845,"소기업",8,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1445",36.3643266742,127.4045854408,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"1446",36.3645816227,127.4040774429,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"1447",36.2539369957,127.4777998271,"소기업",8,"식료품 제조업",18.2538032531738
"1448",36.3189149322,127.3825725337,"소기업",12,"섬유제품 제조업; 의복 제외",18.0353889465332
"1449",36.3693106291,127.4179554807,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1450",36.3057074582,127.4514146609,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1451",36.4407020737,127.4004366189,"소기업",19,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1452",36.4434008892,127.4329103181,"소기업",2,"자동차 및 트레일러 제조업",7.31134748458862
"1453",36.4514277781,127.4056118972,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"1454",36.2850388757,127.3769786155,"소기업",4,"1차 금속 제조업",4.33021116256714
"1455",36.3544495514,127.407158455,"소기업",2,"전기장비 제조업",4.33021116256714
"1456",36.3513391247,127.4100911426,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1457",36.2276215912,127.454124598,"소기업",28,"고무 및 플라스틱제품 제조업",11.8432559967041
"1458",36.2436581486,127.3144418454,"소기업",4,"전기장비 제조업",4.33021116256714
"1459",36.2794100436,127.4715795265,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"1460",36.350010422,127.3961502309,"소기업",5,"인쇄 및 기록매체 복제업",4.33021116256714
"1461",36.3723410016,127.4065942062,"소기업",18,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1462",36.3595105917,127.4050750333,"중기업",70,"식료품 제조업",61.0296287536621
"1463",36.3650882318,127.4072975533,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"1464",36.3728517938,127.413575064,"소기업",48,"금속 가공제품 제조업; 기계 및 가구 제외",39.0618324279785
"1465",36.3742041644,127.4123021419,"소기업",10,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1466",36.369938114,127.4156048515,"소기업",1,"자동차 및 트레일러 제조업",7.31134748458862
"1467",36.3706530004,127.4192707646,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1468",36.4342738115,127.4364360603,"소기업",9,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"1469",36.4332329098,127.3895069216,"소기업",11,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1470",36.4298070168,127.4233240099,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"1471",36.4506232516,127.4048868942,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1472",36.427587826,127.4260826276,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"1473",36.3276461915,127.4361929283,"소기업",6,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1474",36.2205666408,127.4354980253,"소기업",5,"고무 및 플라스틱제품 제조업",4.33021116256714
"1475",36.4506450406,127.4053704507,"중기업",67,"식료품 제조업",61.0296287536621
"1476",36.3163493414,127.4349704425,"소기업",9,"식료품 제조업",18.2538032531738
"1477",36.3501618243,127.4076172778,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1478",36.4369278879,127.4325542824,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1479",36.3728615526,127.4070074435,"소기업",3,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"1480",36.3757121754,127.4086586728,"소기업",9,"비금속 광물제품 제조업",4.33021116256714
"1481",36.4272086671,127.4225438084,"소기업",7,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1482",36.3504782162,127.4100173345,"소기업",9,"기타 기계 및 장비 제조업",4.33021116256714
"1483",36.4391306844,127.3949284337,"소기업",4,"자동차 및 트레일러 제조업",7.31134748458862
"1484",36.3686574916,127.4027551245,"소기업",34,"섬유제품 제조업; 의복 제외",26.3564109802246
"1485",36.4358142476,127.4367830527,"소기업",2,"섬유제품 제조업; 의복 제외",18.0353889465332
"1486",36.3646263491,127.4067249909,"소기업",3,"섬유제품 제조업; 의복 제외",18.0353889465332
"1487",36.4287906032,127.4080771335,"중기업",61,"고무 및 플라스틱제품 제조업",47.1060485839844
"1488",36.3734631716,127.4075897123,"소기업",4,"고무 및 플라스틱제품 제조업",4.33021116256714
"1489",36.3516396783,127.4079022695,"소기업",1,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"1490",36.339499008,127.4052927366,"소기업",2,"고무 및 플라스틱제품 제조업",4.33021116256714
"1491",36.443511214,127.3988895429,"소기업",0,"부동산업",4.33021116256714
"1492",36.3690486267,127.4008178116,"소기업",2,"고무 및 플라스틱제품 제조업",4.33021116256714
"1493",36.4349172462,127.3905354495,"소기업",8,"기타 기계 및 장비 제조업",4.33021116256714
"1494",36.43117969,127.4322708019,"소기업",4,"고무 및 플라스틱제품 제조업",4.33021116256714
"1495",36.3633934219,127.4043720277,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"1496",36.4339895844,127.4068630986,"중기업",72,"섬유제품 제조업; 의복 제외",60.8112144470215
"1497",36.4298861858,127.4068772582,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1498",36.4067457514,127.4239210611,"소기업",13,"비금속 광물제품 제조업",4.33021116256714
"1499",36.2771652637,127.4657447512,"소기업",52,"전기장비 제조업",39.0618324279785
"1500",36.4250794726,127.4224471887,"소기업",4,"기타 운송장비 제조업",11.7542724609375
"1501",36.4350124148,127.4365066639,"소기업",4,"가구 제조업",4.33021116256714
"1502",36.3545768584,127.36769977,"소기업",5,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"1503",36.3524999006,127.4090996974,"소기업",14,"출판업",4.33021116256714
"1504",36.4348012386,127.4350347049,"중기업",70,"자동차 및 트레일러 제조업",50.0871887207031
"1505",36.4430744091,127.4344703387,"중기업",162,"자동차 및 트레일러 제조업",50.0871887207031
"1506",36.4240664028,127.4061316752,"소기업",5,"전기장비 제조업",4.33021116256714
"1507",36.3309128515,127.4514852914,"소기업",6,"전기장비 제조업",4.33021116256714
"1508",36.343426558,127.421738839,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1509",36.4232563831,127.4073645204,"중기업",68,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",47.1060485839844
"1510",36.4307757328,127.4199393411,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1511",36.3762969617,127.4098112393,"소기업",4,"비금속 광물제품 제조업",4.33021116256714
"1512",36.4032272652,127.4243204394,"소기업",2,"전기장비 제조업",4.33021116256714
"1513",36.3353772948,127.4297236359,"소기업",6,"인쇄 및 기록매체 복제업",4.33021116256714
"1514",36.4293240161,127.3907789736,"소기업",31,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12.6512308120728
"1515",36.3337703295,127.3368464973,"소기업",2,"식료품 제조업",18.2538032531738
"1516",36.3698787147,127.4165398889,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1517",36.3875048825,127.3158581279,"소기업",4,"식료품 제조업",18.2538032531738
"1518",36.3713272359,127.4029884093,"소기업",1,"전기장비 제조업",4.33021116256714
"1519",36.4305460467,127.3942165055,"중기업",165,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",47.1060485839844
"1520",36.2223252598,127.3018398587,"소기업",6,"비금속 광물제품 제조업",4.33021116256714
"1521",36.3452685362,127.305252175,"소기업",2,"식료품 제조업",18.2538032531738
"1522",36.3155944922,127.465090104,"소기업",3,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"1523",36.4363993894,127.4346297507,"소기업",8,"자동차 및 트레일러 제조업",7.31134748458862
"1524",36.3314598148,127.4311689479,"소기업",1,"식료품 제조업",18.2538032531738
"1525",36.3682842393,127.4053891643,"소기업",5,"1차 금속 제조업",4.33021116256714
"1526",36.3700313861,127.4036722667,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"1527",36.4322128782,127.4089134937,"소기업",5,"전기장비 제조업",4.33021116256714
"1528",36.4322908842,127.4091077252,"소기업",22,"전기장비 제조업",11.8432559967041
"1529",36.2857612577,127.4469783167,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1530",36.3643266742,127.4045854408,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1531",36.2782986855,127.4660444276,"소기업",3,"전기장비 제조업",4.33021116256714
"1532",36.3535159823,127.4175643253,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1533",36.3653546121,127.3165661627,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1534",36.4324105236,127.3949883997,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1535",36.4240664028,127.4061316752,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"1536",36.3743945603,127.4118119295,"중기업",150,"기타 제품 제조업",47.1060485839844
"1537",36.3691634737,127.4015848178,"중기업",190,"기타 제품 제조업",47.1060485839844
"1538",36.4396294103,127.3948124034,"소기업",10,"기타 제품 제조업",4.33021116256714
"1539",36.3843844288,127.3590098235,"소기업",4,"전기장비 제조업",4.33021116256714
"1540",36.3843844288,127.3590098235,"소기업",0,"전기장비 제조업",4.33021116256714
"1541",36.448991648,127.4001461485,"소기업",28,"고무 및 플라스틱제품 제조업",11.8432559967041
"1542",36.3745547787,127.4228557082,"대기업",19,"비금속 광물제품 제조업",2.69733262062073
"1543",36.3513526867,127.4135560144,"소기업",8,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1544",36.3511086696,127.3641148356,"소기업",7,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1545",36.4399528302,127.4003615008,"소기업",16,"기타 기계 및 장비 제조업",4.33021116256714
"1546",36.4297589636,127.3946825692,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"1547",36.3683682376,127.3420015374,"소기업",3,"전기장비 제조업",4.33021116256714
"1548",36.3683682376,127.3420015374,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1549",36.4240664028,127.4061316752,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1550",36.3379822381,127.4236387984,"소기업",6,"고무 및 플라스틱제품 제조업",4.33021116256714
"1551",36.2209541529,127.4367592892,"소기업",9,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1552",36.3708086632,127.4033203667,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"1553",36.434388397,127.4363242864,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1554",36.2172420267,127.4408942857,"소기업",10,"식료품 제조업",18.2538032531738
"1555",36.3543543581,127.4128400453,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1556",36.4293240161,127.3907789736,"소기업",3,"전기장비 제조업",4.33021116256714
"1557",36.3828505512,127.4051842395,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1558",36.3144876899,127.4041046042,"소기업",1,"식료품 제조업",18.2538032531738
"1559",36.3926953085,127.3537474781,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1560",36.4302096821,127.3975205163,"소기업",46,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",39.6164283752441
"1561",36.4311672052,127.4198602641,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"1562",36.3607133486,127.2927579488,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1563",36.4306883985,127.4201219833,"소기업",8,"기타 기계 및 장비 제조업",4.33021116256714
"1564",36.445642538,127.39605073,"소기업",1,"1차 금속 제조업",4.33021116256714
"1565",36.366783585,127.4027314267,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1566",36.445642538,127.39605073,"소기업",34,"1차 금속 제조업",12.6512308120728
"1567",36.436109867,127.4047864016,"소기업",11,"기타 기계 및 장비 제조업",4.33021116256714
"1568",36.4250613614,127.4221153484,"소기업",0,"기타 기계 및 장비 제조업",4.33021116256714
"1569",36.4221875393,127.4022265423,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"1570",36.4469174108,127.3988380472,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1571",36.4243229635,127.4031001899,"소기업",0,"기타 기계 및 장비 제조업",4.33021116256714
"1572",36.349853327,127.4061956197,"소기업",9,"고무 및 플라스틱제품 제조업",4.33021116256714
"1573",36.4234318665,127.4040945814,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1574",36.2668647992,127.3516950195,"소기업",8,"식료품 제조업",18.2538032531738
"1575",36.3359334021,127.4253678371,"소기업",3,"인쇄 및 기록매체 복제업",4.33021116256714
"1576",36.3168985219,127.4677624765,"소기업",1,"가구 제조업",4.33021116256714
"1577",36.3966776278,127.3529375268,"소기업",21,"기타 운송장비 제조업",19.5674247741699
"1578",36.4324105236,127.3949883997,"소기업",1,"의료용 물질 및 의약품 제조업",4.33021116256714
"1579",36.4422462448,127.4079328768,"소기업",39,"화학 물질 및 화학제품 제조업; 의약품 제외",40.5766067504883
"1580",36.3648134043,127.4045035011,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1581",36.4362998182,127.4334628567,"소기업",14,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"1582",36.4293240161,127.3907789736,"소기업",7,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1583",36.3174789683,127.3974945476,"소기업",2,"전기장비 제조업",4.33021116256714
"1584",36.3488073329,127.4142810311,"소기업",4,"전기장비 제조업",4.33021116256714
"1585",36.4475806453,127.3997866515,"소기업",7,"섬유제품 제조업; 의복 제외",18.0353889465332
"1586",36.218402198,127.4374631131,"소기업",13,"기타 기계 및 장비 제조업",4.33021116256714
"1587",36.2221793753,127.4176357089,"소기업",7,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1588",36.2219441644,127.4174031189,"소기업",7,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1589",36.3331364227,127.4284458427,"소기업",11,"인쇄 및 기록매체 복제업",4.33021116256714
"1590",36.2488299388,127.341927505,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1591",36.3925756156,127.3603255297,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1592",36.4446861778,127.4314512914,"소기업",9,"기타 제품 제조업",4.33021116256714
"1593",36.3664192457,127.4326569682,"소기업",4,"식료품 제조업",18.2538032531738
"1594",36.333639499,127.4285352507,"소기업",2,"인쇄 및 기록매체 복제업",4.33021116256714
"1595",36.4320982584,127.3900032048,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"1596",36.3730136054,127.4157670801,"소기업",2,"가구 제조업",4.33021116256714
"1597",36.370554109,127.403739375,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1598",36.3133194001,127.4309391995,"소기업",4,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"1599",36.3878717781,127.404119018,"소기업",15,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1600",36.3957037167,127.3499114411,"중기업",99,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",47.1060485839844
"1601",36.3504520319,127.4066034588,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"1602",36.3504520319,127.4066034588,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"1603",36.3329707302,127.4013065356,"소기업",3,"섬유제품 제조업; 의복 제외",18.0353889465332
"1604",36.2271623318,127.4573929415,"소기업",5,"섬유제품 제조업; 의복 제외",18.0353889465332
"1605",36.4420819879,127.4033641261,"대기업",402,"자동차 및 트레일러 제조업",42.823974609375
"1606",36.3277442039,127.4272458095,"중기업",61,"식료품 제조업",61.0296287536621
"1607",36.3541050496,127.4147264381,"소기업",3,"전기장비 제조업",4.33021116256714
"1608",36.4480445855,127.4030224388,"중기업",185,"식료품 제조업",61.0296287536621
"1609",36.4452781745,127.3948066681,"중기업",160,"음료 제조업",47.1060485839844
"1610",36.3910962027,127.3585464613,"소기업",19,"전기장비 제조업",4.33021116256714
"1611",36.334289776,127.4259924329,"소기업",2,"인쇄 및 기록매체 복제업",4.33021116256714
"1612",36.374513217,127.4107204643,"소기업",10,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1613",36.358222941,127.3315021975,"소기업",4,"고무 및 플라스틱제품 제조업",4.33021116256714
"1614",36.423345493,127.4222328447,"소기업",6,"섬유제품 제조업; 의복 제외",18.0353889465332
"1615",36.3699960101,127.4020301421,"소기업",0,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1616",36.355928672,127.4372466454,"소기업",4,"식료품 제조업",18.2538032531738
"1617",36.4246563647,127.4026815226,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"1618",36.4324105236,127.3949883997,"소기업",2,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1619",36.4270394222,127.3995363415,"소기업",22,"기타 기계 및 장비 제조업",11.8432559967041
"1620",36.3721093992,127.3347680844,"소기업",32,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12.6512308120728
"1621",36.3492378305,127.4129773488,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1622",36.3646176995,127.4258385651,"소기업",2,"식료품 제조업",18.2538032531738
"1623",36.4187790619,127.297356408,"소기업",9,"비금속 광물제품 제조업",4.33021116256714
"1624",36.3659653732,127.3758887659,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1625",36.369831468,127.4172444389,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1626",36.3341050272,127.4274585266,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1627",36.2905701298,127.3781031557,"소기업",7,"식료품 제조업",18.2538032531738
"1628",36.4246488456,127.4224108455,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"1629",36.2908278215,127.3804193853,"소기업",3,"식료품 제조업",18.2538032531738
"1630",36.3724818743,127.4005056877,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1631",36.4132333348,127.4117099115,"소기업",27,"기타 기계 및 장비 제조업",11.8432559967041
"1632",36.4491950317,127.4030680996,"소기업",27,"기타 기계 및 장비 제조업",11.8432559967041
"1633",36.3172754992,127.4392785021,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1634",36.3522971264,127.4056398093,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1635",36.4198312344,127.4096581897,"소기업",13,"기타 기계 및 장비 제조업",4.33021116256714
"1636",36.30294309,127.3679403283,"소기업",5,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"1637",36.3346570852,127.4129777824,"소기업",2,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"1638",36.333779594,127.4261009235,"소기업",1,"인쇄 및 기록매체 복제업",4.33021116256714
"1639",36.333779594,127.4261009235,"소기업",10,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"1640",36.4189948213,127.4074055949,"소기업",10,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1641",36.3946008938,127.3992949112,"소기업",8,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1642",36.4206087314,127.4086140276,"소기업",17,"전기장비 제조업",4.33021116256714
"1643",36.4240664028,127.4061316752,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"1644",36.2962543049,127.3895415523,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1645",36.3330680287,127.4298749022,"소기업",2,"인쇄 및 기록매체 복제업",4.33021116256714
"1646",36.4306248428,127.4305006131,"소기업",18,"섬유제품 제조업; 의복 제외",18.0353889465332
"1647",36.429674285,127.4078655279,"소기업",22,"의료, 정밀, 광학 기기 및 시계 제조업",11.8432559967041
"1648",36.4274967766,127.4222103832,"소기업",6,"전기장비 제조업",4.33021116256714
"1649",36.438084428,127.4130919343,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1650",36.4345875152,127.390037963,"소기업",5,"전기장비 제조업",4.33021116256714
"1651",36.3285073007,127.370749351,"소기업",15,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1652",36.216635112,127.4411038539,"소기업",4,"창고 및 운송관련 서비스업",4.33021116256714
"1653",36.4246563647,127.4026815226,"소기업",1,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1654",36.4548034956,127.4272889651,"소기업",4,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"1655",36.3358052825,127.439433422,"소기업",5,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"1656",36.368784404,127.4167520119,"소기업",2,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1657",36.2699261555,127.4714924442,"소기업",11,"식료품 제조업",18.2538032531738
"1658",36.317854825,127.3822499851,"소기업",1,"섬유제품 제조업; 의복 제외",18.0353889465332
"1659",36.4130302214,127.4089008929,"소기업",9,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1660",36.3629261764,127.3588873887,"소기업",2,"인쇄 및 기록매체 복제업",4.33021116256714
"1661",36.3701011086,127.4137693271,"중기업",36,"화학 물질 및 화학제품 제조업; 의약품 제외",18.2815647125244
"1662",36.3288661318,127.3374467367,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1663",36.4227054965,127.4030376371,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1664",36.4240664028,127.4061316752,"소기업",0,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1665",36.4246425581,127.4001405968,"소기업",11,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1666",36.4273362356,127.3956482776,"소기업",17,"기타 운송장비 제조업",11.7542724609375
"1667",36.408708814,127.3962990923,"소기업",6,"자동차 및 트레일러 제조업",7.31134748458862
"1668",36.4149701595,127.4150908156,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"1669",36.4246563647,127.4026815226,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"1670",36.4320982584,127.3900032048,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"1671",36.3328879254,127.426467292,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1672",36.3624179629,127.4080124399,"소기업",10,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"1673",36.3027952353,127.316892652,"소기업",5,"고무 및 플라스틱제품 제조업",4.33021116256714
"1674",36.3065646791,127.3954582777,"소기업",5,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"1675",36.3497883408,127.412146965,"소기업",1,"전기장비 제조업",4.33021116256714
"1676",36.4308760338,127.4282098539,"소기업",8,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"1677",36.373777326,127.3333694526,"소기업",6,"전기장비 제조업",4.33021116256714
"1678",36.4292628972,127.3944027175,"소기업",10,"전기장비 제조업",4.33021116256714
"1679",36.432973048,127.4333265919,"소기업",6,"섬유제품 제조업; 의복 제외",18.0353889465332
"1680",36.4324105236,127.3949883997,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"1681",36.4293240161,127.3907789736,"소기업",0,"전기장비 제조업",4.33021116256714
"1682",36.3784711714,127.3705342245,"소기업",2,"전기장비 제조업",4.33021116256714
"1683",36.4265288791,127.4217143778,"소기업",20,"기타 기계 및 장비 제조업",8.12892055511475
"1684",36.373082124,127.405108835,"소기업",15,"비금속 광물제품 제조업",4.33021116256714
"1685",36.3660286985,127.409826359,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
